Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
11.09.8866;Leitung DN225 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus PE100-RC in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 46, Segment 384. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;27.77;Leitungen
12.12.8867;Fertigteilschacht DN800 setzen;Fertigteilschacht DN2000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 13, Segment 284. Ausführung gem. DIN 18300, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;467.24;Schachtbau
01.07.8868;Asphalteinbau SMA 8 S 11 cm;Asphalteinbau: AC 11 D Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 44, Segment 443. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;24.5;Straßenbau
02.10.8869;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 33, Segment 345. Ausführung nach DIN 18300, DIN 1998. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;43.52;Pflaster
03.10.8870;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XF3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 4, Segment 119. Ausführung gem. DIN 4124, TL SoB‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;16.07;Betonbau
04.09.8871;Entwässerungsleitung DN600 Steinzeug;Entwässerungsleitung DN315 aus PP-HM mit Gefälle 0.57 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Dichtheitsprüfung. Abschnitt 36, Segment 170. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;45.0;Entwässerung
05.12.8872;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse N2XY 4x25 mit Doppelrohr DN125, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 18, Segment 413. Dokumentation gem. DIN 18300, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;65.32;Kabelbau
06.03.8873;Erdarbeiten Aushub bis 2.78 m;Erdarbeiten: Aushub bis 2.13 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 30, Segment 121. Ausführung nach DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;45.0;Erdarbeiten
07.09.8874;Leitung DN50 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 36, Segment 472. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;44.97;Leitungen
08.10.8875;Fertigteilschacht DN600 setzen;Fertigteilschacht DN800, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 18, Segment 272. Ausführung gem. DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1365.24;Schachtbau
09.04.8876;Asphalteinbau AC 11 D 6 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 50, Segment 263. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;13.87;Straßenbau
10.12.8877;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 26, Segment 8. Ausführung nach DIN 4124, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;6.46;Pflaster
11.09.8878;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XD2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 37, Segment 231. Ausführung gem. DIN 4124, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;35.56;Betonbau
12.06.8879;Entwässerungsleitung DN100 PP-HM;Entwässerungsleitung DN160 aus PP-HM mit Gefälle 1.25 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 6, Segment 288. Ausführung nach DIN 18300, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;38.83;Entwässerung
01.05.8880;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 32, Segment 419. Dokumentation gem. DIN 1045‑2, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;56.92;Kabelbau
02.06.8881;Erdarbeiten Aushub bis 2.28 m;Erdarbeiten: Aushub bis 0.83 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 26, Segment 147. Ausführung nach DIN 1998, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;36.09;Erdarbeiten
03.01.8882;Leitung DN400 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 16, Segment 197. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;23.34;Leitungen
04.12.8883;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN800, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 20, Segment 5. Ausführung gem. DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1040.64;Schachtbau
05.06.8884;Asphalteinbau Gussasphalt GA 11 5 cm;Asphalteinbau: SMA 8 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 3, Segment 180. Verdichtung und Ebenheit nach DIN 18300, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;24.3;Straßenbau
06.01.8885;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 190. Ausführung nach DIN 18300, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;10.15;Pflaster
07.09.8886;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XF3, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 10, Segment 292. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;35.06;Betonbau
08.04.8887;Entwässerungsleitung DN200 KG;Entwässerungsleitung DN200 aus Steinzeug mit Gefälle 1.89 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 49, Segment 56. Ausführung nach DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;77.87;Entwässerung
09.09.8888;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 32, Segment 184. Dokumentation gem. DAfStb-Richtlinie, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;64.77;Kabelbau
10.12.8889;Erdarbeiten Aushub bis 1.06 m;Erdarbeiten: Aushub bis 2.23 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 16, Segment 346. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;16.26;Erdarbeiten
11.11.8890;Leitung DN280 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus PVC-U in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 25, Segment 273. Dichtheitsprüfung gemäß DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;44.27;Leitungen
12.09.8891;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1500, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 27, Segment 57. Ausführung gem. DIN 1045‑2, DIN EN 206. Abrechnung pro St. Nachweis: As‑Built.;St;854.17;Schachtbau
01.03.8892;Asphalteinbau AC 22 T S 12 cm;Asphalteinbau: PA 11 Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 16, Segment 447. Verdichtung und Ebenheit nach DIN 18300, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;17.88;Straßenbau
02.05.8893;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 27, Segment 137. Ausführung nach DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;11.96;Pflaster
03.03.8894;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 11, Segment 293. Ausführung gem. DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;53.82;Betonbau
04.01.8895;Entwässerungsleitung DN500 KG;Entwässerungsleitung DN200 aus PP-HM mit Gefälle 1.64 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, TV-Inspektion. Abschnitt 40, Segment 148. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;62.1;Entwässerung
05.09.8896;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse N2XY 4x25 mit Doppelrohr DN125, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 37, Segment 447. Dokumentation gem. DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;14.52;Kabelbau
06.12.8897;Erdarbeiten Aushub bis 1.19 m;Erdarbeiten: Aushub bis 1.25 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 2, Segment 300. Ausführung nach DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;21.24;Erdarbeiten
07.08.8898;Leitung DN400 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus Stahl S235 in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 21, Segment 125. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;20.29;Leitungen
08.05.8899;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN800, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 7, Segment 45. Ausführung gem. DAfStb-Richtlinie, DIN 18300. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1022.38;Schachtbau
09.04.8900;Asphalteinbau AC 22 T S 7 cm;Asphalteinbau: SMA 11 S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 36, Segment 151. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;24.37;Straßenbau
10.05.8901;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 4 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 41, Segment 349. Ausführung nach DIN 1045‑2, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;40.53;Pflaster
11.10.8902;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XD2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 47, Segment 148. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;39.32;Betonbau
12.08.8903;Entwässerungsleitung DN600 Beton;Entwässerungsleitung DN500 aus Steinzeug mit Gefälle 1.13 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 26, Segment 68. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;20.12;Entwässerung
01.05.8904;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 27, Segment 154. Dokumentation gem. DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;29.4;Kabelbau
02.12.8905;Erdarbeiten Aushub bis 0.9 m;Erdarbeiten: Aushub bis 1.14 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 47, Segment 344. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;24.68;Erdarbeiten
03.02.8906;Leitung DN315 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus PP-HM in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 10, Segment 8. Dichtheitsprüfung gemäß DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;9.66;Leitungen
04.04.8907;Fertigteilschacht DN800 setzen;Fertigteilschacht DN800, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 37, Segment 402. Ausführung gem. DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;869.56;Schachtbau
05.07.8908;Asphalteinbau Gussasphalt GA 11 11 cm;Asphalteinbau: AC 22 T S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 5, Segment 344. Verdichtung und Ebenheit nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;28.89;Straßenbau
06.10.8909;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 4 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 17, Segment 21. Ausführung nach DIN 18300, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;18.57;Pflaster
07.12.8910;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 36, Segment 250. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;27.75;Betonbau
08.07.8911;Entwässerungsleitung DN200 PP-HM;Entwässerungsleitung DN250 aus Beton mit Gefälle 0.65 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 9, Segment 37. Ausführung nach DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;34.55;Entwässerung
09.02.8912;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 1, Segment 284. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, DIN 1998. Abrechnung nach m. Nachweis: As‑Built.;m;44.29;Kabelbau
10.01.8913;Erdarbeiten Aushub bis 1.23 m;Erdarbeiten: Aushub bis 2.37 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 12, Segment 98. Ausführung nach DIN 1045‑2, DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;33.45;Erdarbeiten
11.09.8914;Leitung DN110 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 38, Segment 379. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;6.1;Leitungen
12.05.8915;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1500, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 35, Segment 407. Ausführung gem. DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;504.45;Schachtbau
01.11.8916;Asphalteinbau SMA 11 S 11 cm;Asphalteinbau: AC 22 T S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 18, Segment 199. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;15.66;Straßenbau
02.11.8917;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 50, Segment 239. Ausführung nach DIN 18300, DIN 1998, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;33.99;Pflaster
03.09.8918;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XC2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 20, Segment 20. Ausführung gem. DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;33.32;Betonbau
04.08.8919;Entwässerungsleitung DN400 Steinzeug;Entwässerungsleitung DN315 aus PP-HM mit Gefälle 2.79 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 42, Segment 246. Ausführung nach DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;44.14;Entwässerung
05.09.8920;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 31, Segment 457. Dokumentation gem. DIN 1045‑2, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;38.61;Kabelbau
06.02.8921;Erdarbeiten Aushub bis 0.81 m;Erdarbeiten: Aushub bis 1.95 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 12, Segment 230. Ausführung nach DIN 18300, DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;54.73;Erdarbeiten
07.07.8922;Leitung DN225 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus GGG in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 28, Segment 492. Dichtheitsprüfung gemäß DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;51.34;Leitungen
08.08.8923;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1000, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 24, Segment 348. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;195.21;Schachtbau
09.02.8924;Asphalteinbau SMA 11 S 12 cm;Asphalteinbau: AC 11 D Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 46, Segment 436. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN 4124. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;25.74;Straßenbau
10.02.8925;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 5 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 20, Segment 152. Ausführung nach DIN 1998, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;19.88;Pflaster
11.12.8926;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC3, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 44, Segment 33. Ausführung gem. DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;21.76;Betonbau
12.02.8927;Entwässerungsleitung DN600 Steinzeug;Entwässerungsleitung DN100 aus KG mit Gefälle 2.84 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Dichtheitsprüfung. Abschnitt 18, Segment 459. Ausführung nach DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;38.49;Entwässerung
01.02.8928;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 5x10 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 17, Segment 159. Dokumentation gem. DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;49.21;Kabelbau
02.11.8929;Erdarbeiten Aushub bis 2.59 m;Erdarbeiten: Aushub bis 1.64 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 47, Segment 422. Ausführung nach DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;43.95;Erdarbeiten
03.06.8930;Leitung DN315 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 50, Segment 432. Dichtheitsprüfung gemäß DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;60.78;Leitungen
04.01.8931;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 27, Segment 198. Ausführung gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;620.79;Schachtbau
05.03.8932;Asphalteinbau Gussasphalt GA 11 3 cm;Asphalteinbau: AC 16 D Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 34, Segment 135. Verdichtung und Ebenheit nach DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;40.23;Straßenbau
06.02.8933;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 4 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 27, Segment 309. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;14.04;Pflaster
07.09.8934;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA1, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 11, Segment 246. Ausführung gem. DIN 18300, DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;12.22;Betonbau
08.01.8935;Entwässerungsleitung DN300 KG;Entwässerungsleitung DN800 aus Steinzeug mit Gefälle 2.69 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Dichtheitsprüfung. Abschnitt 41, Segment 328. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;40.38;Entwässerung
09.04.8936;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 5x10 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 16, Segment 423. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;75.11;Kabelbau
10.07.8937;Erdarbeiten Aushub bis 2.44 m;Erdarbeiten: Aushub bis 1.67 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 38, Segment 314. Ausführung nach DIN 18300, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;28.78;Erdarbeiten
