Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
03.02.8762;Leitung DN32 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus PE100-RC in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 3, Segment 163. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;57.39;Leitungen
11.06.8770;Leitung DN200 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus GGG in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 12, Segment 327. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;82.41;Leitungen
07.04.8778;Leitung DN50 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 27, Segment 270. Dichtheitsprüfung gemäß DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;87.71;Leitungen
03.06.8786;Leitung DN225 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus PE100-RC in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 8, Segment 387. Dichtheitsprüfung gemäß DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;59.42;Leitungen
11.11.8794;Leitung DN125 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 41, Segment 232. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;30.86;Leitungen
07.12.8802;Leitung DN315 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus GfK in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 19, Segment 211. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;26.49;Leitungen
03.08.8810;Leitung DN75 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus PE100-RC in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 2, Segment 203. Dichtheitsprüfung gemäß DIN 1998, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;84.83;Leitungen
11.02.8818;Leitung DN32 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus PP-HM in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 44, Segment 166. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;74.33;Leitungen
07.03.8826;Leitung DN90 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus PVC-U in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 10, Segment 439. Dichtheitsprüfung gemäß DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;66.52;Leitungen
03.09.8834;Leitung DN225 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus GfK in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 46, Segment 386. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;54.39;Leitungen
11.05.8842;Leitung DN200 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus GGG in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 25, Segment 459. Dichtheitsprüfung gemäß DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;77.8;Leitungen
07.04.8850;Leitung DN90 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 19, Segment 272. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;27.7;Leitungen
03.06.8858;Leitung DN50 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus Stahl S235 in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 22, Segment 442. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;73.88;Leitungen
11.09.8866;Leitung DN225 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus PE100-RC in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 46, Segment 384. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;27.77;Leitungen
07.09.8874;Leitung DN50 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 36, Segment 472. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;44.97;Leitungen
03.01.8882;Leitung DN400 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 16, Segment 197. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;23.34;Leitungen
11.11.8890;Leitung DN280 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus PVC-U in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 25, Segment 273. Dichtheitsprüfung gemäß DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;44.27;Leitungen
07.08.8898;Leitung DN400 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus Stahl S235 in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 21, Segment 125. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;20.29;Leitungen
03.02.8906;Leitung DN315 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus PP-HM in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 10, Segment 8. Dichtheitsprüfung gemäß DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;9.66;Leitungen
11.09.8914;Leitung DN110 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 38, Segment 379. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;6.1;Leitungen
07.07.8922;Leitung DN225 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus GGG in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 28, Segment 492. Dichtheitsprüfung gemäß DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;51.34;Leitungen
03.06.8930;Leitung DN315 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 50, Segment 432. Dichtheitsprüfung gemäß DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;60.78;Leitungen
11.09.8938;Leitung DN200 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus GfK in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 19, Segment 357. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;35.8;Leitungen
07.05.8946;Leitung DN110 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus PVC-U in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 13, Segment 491. Dichtheitsprüfung gemäß DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: Messprotokoll.;m;69.47;Leitungen
03.09.8954;Leitung DN355 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus GGG in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 20, Segment 66. Dichtheitsprüfung gemäß DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;10.87;Leitungen
11.11.8962;Leitung DN50 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PE100-RC in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 4, Segment 407. Dichtheitsprüfung gemäß DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;35.4;Leitungen
07.08.8970;Leitung DN225 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN110 aus GfK in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 12, Segment 294. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;38.04;Leitungen
03.06.8978;Leitung DN160 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus GGG in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 12, Segment 169. Dichtheitsprüfung gemäß DIN 4124, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;8.77;Leitungen
11.03.8986;Leitung DN40 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PE100-RC in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 15, Segment 62. Dichtheitsprüfung gemäß DIN 1045‑2, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;10.76;Leitungen
07.08.8994;Leitung DN32 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus Stahl S235 in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 18, Segment 299. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Messprotokoll.;m;75.69;Leitungen
03.09.9002;Leitung DN32 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PVC-U in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 42, Segment 495. Dichtheitsprüfung gemäß DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;8.42;Leitungen
11.08.9010;Leitung DN280 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus Stahl S235 in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 12, Segment 335. Dichtheitsprüfung gemäß DIN 1998, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;77.74;Leitungen
07.04.9018;Leitung DN63 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus PVC-U in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 20, Segment 174. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;49.23;Leitungen
03.06.9026;Leitung DN200 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 11, Segment 146. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 18300, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;73.3;Leitungen
11.03.9034;Leitung DN160 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN400 aus PP-HM in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 28, Segment 474. Dichtheitsprüfung gemäß DIN 4124, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;5.64;Leitungen
07.05.9042;Leitung DN90 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus Stahl S235 in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 15, Segment 477. Dichtheitsprüfung gemäß ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;47.4;Leitungen
03.02.9050;Leitung DN200 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus PE100-RC in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 47, Segment 349. Dichtheitsprüfung gemäß DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;62.7;Leitungen
11.12.9058;Leitung DN50 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus PVC-U in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 42, Segment 312. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;71.12;Leitungen
07.03.9066;Leitung DN315 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus PP-HM in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 45, Segment 374. Dichtheitsprüfung gemäß DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;54.18;Leitungen
03.12.9074;Leitung DN50 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 49, Segment 195. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;60.63;Leitungen
11.07.9082;Leitung DN180 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN400 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 38, Segment 53. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;66.52;Leitungen
07.04.9090;Leitung DN32 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus GGG in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 13, Segment 147. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m. Nachweis: Messprotokoll.;m;40.2;Leitungen
03.06.9098;Leitung DN75 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus PP-HM in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 31, Segment 372. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;24.98;Leitungen
11.06.9106;Leitung DN40 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus Stahl S235 in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 47, Segment 273. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;29.63;Leitungen
07.09.9114;Leitung DN180 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus GfK in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 26, Segment 461. Dichtheitsprüfung gemäß DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;24.95;Leitungen
03.10.9122;Leitung DN200 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus PP-HM in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 22, Segment 67. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;75.84;Leitungen
11.02.9130;Leitung DN110 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus PP-HM in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 11, Segment 300. Dichtheitsprüfung gemäß TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;83.41;Leitungen
07.01.9138;Leitung DN90 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus GGG in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 10, Segment 292. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;89.9;Leitungen
03.02.9146;Leitung DN355 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN160 aus GfK in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 42, Segment 96. Dichtheitsprüfung gemäß ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;10.38;Leitungen
11.01.9154;Leitung DN32 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus GfK in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 27, Segment 314. Dichtheitsprüfung gemäß DIN 18300, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;73.05;Leitungen
07.02.9162;Leitung DN90 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN315 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 12, Segment 300. Dichtheitsprüfung gemäß DIN 1045‑2, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;14.05;Leitungen
03.03.9170;Leitung DN40 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN400 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 41, Segment 37. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2, DIN 1998. Abrechnung nach m. Nachweis: As‑Built.;m;26.62;Leitungen
11.03.9178;Leitung DN180 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN50 aus PVC-U in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 16, Segment 237. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;89.66;Leitungen
07.11.9186;Leitung DN90 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN63 aus PP-HM in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 42, Segment 76. Dichtheitsprüfung gemäß TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;88.94;Leitungen
03.12.9194;Leitung DN125 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN125 aus PE100-RC in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 11, Segment 285. Dichtheitsprüfung gemäß DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;30.01;Leitungen
11.06.9202;Leitung DN110 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus Stahl S235 in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 20, Segment 208. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;6.31;Leitungen
07.12.9210;Leitung DN63 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus PP-HM in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 37, Segment 360. Dichtheitsprüfung gemäß DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;73.0;Leitungen
03.01.9218;Leitung DN32 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus GfK in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 30, Segment 42. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;26.34;Leitungen
11.04.9226;Leitung DN225 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN180 aus PVC-U in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 2, Segment 90. Dichtheitsprüfung gemäß DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;27.87;Leitungen
07.11.9234;Leitung DN315 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus PP-HM in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 22, Segment 414. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;77.34;Leitungen
03.02.9242;Leitung DN280 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus GGG in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 15, Segment 132. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;10.55;Leitungen
11.11.9250;Leitung DN50 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus GfK in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 24, Segment 211. Dichtheitsprüfung gemäß DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;24.26;Leitungen
07.09.9258;Leitung DN250 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus Stahl S235 in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 34, Segment 147. Dichtheitsprüfung gemäß DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;59.54;Leitungen
03.10.9266;Leitung DN225 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN110 aus PP-HM in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 45, Segment 489. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 4124. Abrechnung nach m. Nachweis: As‑Built.;m;15.0;Leitungen
11.08.9274;Leitung DN200 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus PE100-RC in Sandbettung (≥25 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 27, Segment 351. Dichtheitsprüfung gemäß DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;35.55;Leitungen
07.01.9282;Leitung DN32 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN40 aus PVC-U in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 25, Segment 409. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1998, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;44.7;Leitungen
03.11.9290;Leitung DN355 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN32 aus PE100-RC in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 38, Segment 480. Dichtheitsprüfung gemäß DIN 18300, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;12.23;Leitungen
11.05.9298;Leitung DN400 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN280 aus PVC-U in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 4, Segment 324. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;55.0;Leitungen
07.04.9306;Leitung DN160 GfK verlegen;Liefern und Verlegen einer Rohrleitung DN225 aus PE100-RC in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 11, Segment 48. Dichtheitsprüfung gemäß DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;15.61;Leitungen
