Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
10.10.0089;Erdarbeiten Aushub bis 2.34 m;Erdarbeiten: Aushub bis 1.07 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 21, Segment 221. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;12.39;Erdarbeiten
06.09.0097;Erdarbeiten Aushub bis 2.08 m;Erdarbeiten: Aushub bis 0.86 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 42, Segment 14. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;17.32;Erdarbeiten
02.05.0105;Erdarbeiten Aushub bis 1.22 m;Erdarbeiten: Aushub bis 2.47 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 44, Segment 218. Ausführung nach DAfStb-Richtlinie, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;12.53;Erdarbeiten
10.01.0113;Erdarbeiten Aushub bis 1.93 m;Erdarbeiten: Aushub bis 2.44 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 49, Segment 153. Ausführung nach DAfStb-Richtlinie, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;58.9;Erdarbeiten
06.06.0121;Erdarbeiten Aushub bis 2.62 m;Erdarbeiten: Aushub bis 2.39 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 19, Segment 375. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;40.63;Erdarbeiten
02.08.0129;Erdarbeiten Aushub bis 2.96 m;Erdarbeiten: Aushub bis 1.46 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 37, Segment 93. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;26.79;Erdarbeiten
10.03.0137;Erdarbeiten Aushub bis 2.1 m;Erdarbeiten: Aushub bis 2.96 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 15, Segment 410. Ausführung nach DIN 1998, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;30.84;Erdarbeiten
06.08.0145;Erdarbeiten Aushub bis 1.69 m;Erdarbeiten: Aushub bis 1.78 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 33, Segment 252. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;55.64;Erdarbeiten
02.09.0153;Erdarbeiten Aushub bis 1.16 m;Erdarbeiten: Aushub bis 2.17 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 25, Segment 39. Ausführung nach DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;41.79;Erdarbeiten
10.10.0161;Erdarbeiten Aushub bis 0.82 m;Erdarbeiten: Aushub bis 2.53 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 14, Segment 287. Ausführung nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;27.6;Erdarbeiten
06.12.0169;Erdarbeiten Aushub bis 2.69 m;Erdarbeiten: Aushub bis 2.98 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 2, Segment 96. Ausführung nach DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;62.67;Erdarbeiten
02.04.0177;Erdarbeiten Aushub bis 1.01 m;Erdarbeiten: Aushub bis 2.13 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 37, Segment 49. Ausführung nach DIN 1998, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;43.1;Erdarbeiten
10.05.0185;Erdarbeiten Aushub bis 1.16 m;Erdarbeiten: Aushub bis 2.95 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 2, Segment 173. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;63.84;Erdarbeiten
06.06.0193;Erdarbeiten Aushub bis 2.21 m;Erdarbeiten: Aushub bis 1.25 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 41, Segment 380. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;24.7;Erdarbeiten
02.02.0201;Erdarbeiten Aushub bis 2.79 m;Erdarbeiten: Aushub bis 2.18 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 32, Segment 160. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;29.06;Erdarbeiten
10.07.0209;Erdarbeiten Aushub bis 1.57 m;Erdarbeiten: Aushub bis 1.05 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 28, Segment 1. Ausführung nach DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m³. Nachweis: As‑Built.;m³;16.2;Erdarbeiten
06.09.0217;Erdarbeiten Aushub bis 1.63 m;Erdarbeiten: Aushub bis 1.11 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 8, Segment 238. Ausführung nach DIN 18300, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;23.66;Erdarbeiten
02.12.0225;Erdarbeiten Aushub bis 1.45 m;Erdarbeiten: Aushub bis 1.97 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 31, Segment 202. Ausführung nach DAfStb-Richtlinie, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;24.13;Erdarbeiten
10.08.0233;Erdarbeiten Aushub bis 1.0 m;Erdarbeiten: Aushub bis 2.94 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 44, Segment 79. Ausführung nach DAfStb-Richtlinie, DIN 1998, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;44.09;Erdarbeiten
06.05.0241;Erdarbeiten Aushub bis 1.16 m;Erdarbeiten: Aushub bis 2.2 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 17, Segment 116. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;15.47;Erdarbeiten
02.12.0249;Erdarbeiten Aushub bis 1.54 m;Erdarbeiten: Aushub bis 1.28 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 33, Segment 301. Ausführung nach DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;32.0;Erdarbeiten
10.11.0257;Erdarbeiten Aushub bis 1.29 m;Erdarbeiten: Aushub bis 2.15 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 19, Segment 75. Ausführung nach DAfStb-Richtlinie, DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;57.46;Erdarbeiten
06.05.0265;Erdarbeiten Aushub bis 2.83 m;Erdarbeiten: Aushub bis 1.53 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 4, Segment 394. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;53.0;Erdarbeiten
02.04.0273;Erdarbeiten Aushub bis 1.69 m;Erdarbeiten: Aushub bis 2.24 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 12, Segment 447. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;47.28;Erdarbeiten
10.06.0281;Erdarbeiten Aushub bis 2.89 m;Erdarbeiten: Aushub bis 1.33 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 37, Segment 160. Ausführung nach DAfStb-Richtlinie, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;41.29;Erdarbeiten
06.12.0289;Erdarbeiten Aushub bis 2.63 m;Erdarbeiten: Aushub bis 1.04 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 21, Segment 409. Ausführung nach DIN 18300, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;24.51;Erdarbeiten
02.04.0297;Erdarbeiten Aushub bis 1.12 m;Erdarbeiten: Aushub bis 0.88 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 48, Segment 365. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;27.59;Erdarbeiten
10.03.0305;Erdarbeiten Aushub bis 1.94 m;Erdarbeiten: Aushub bis 1.93 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 13, Segment 214. Ausführung nach DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;44.33;Erdarbeiten
06.07.0313;Erdarbeiten Aushub bis 1.3 m;Erdarbeiten: Aushub bis 2.85 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 14, Segment 6. Ausführung nach DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;58.83;Erdarbeiten
02.03.0321;Erdarbeiten Aushub bis 1.54 m;Erdarbeiten: Aushub bis 0.92 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 7, Segment 25. Ausführung nach DIN 1998, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;54.07;Erdarbeiten
10.05.0329;Erdarbeiten Aushub bis 2.65 m;Erdarbeiten: Aushub bis 2.73 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 44, Segment 100. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;41.28;Erdarbeiten
06.10.0337;Erdarbeiten Aushub bis 1.98 m;Erdarbeiten: Aushub bis 1.75 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 38, Segment 406. Ausführung nach DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;23.77;Erdarbeiten
02.05.0345;Erdarbeiten Aushub bis 2.74 m;Erdarbeiten: Aushub bis 1.73 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 5, Segment 211. Ausführung nach DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;17.18;Erdarbeiten
10.03.0353;Erdarbeiten Aushub bis 1.35 m;Erdarbeiten: Aushub bis 2.21 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 4, Segment 262. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;24.93;Erdarbeiten
06.12.0361;Erdarbeiten Aushub bis 2.99 m;Erdarbeiten: Aushub bis 2.3 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 9, Segment 267. Ausführung nach DIN 1998, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;46.29;Erdarbeiten
02.05.0369;Erdarbeiten Aushub bis 1.37 m;Erdarbeiten: Aushub bis 2.23 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 39, Segment 161. Ausführung nach DIN 1045‑2, DIN 4124. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;44.56;Erdarbeiten
10.06.0377;Erdarbeiten Aushub bis 1.26 m;Erdarbeiten: Aushub bis 1.5 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 25, Segment 343. Ausführung nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;41.58;Erdarbeiten
06.07.0385;Erdarbeiten Aushub bis 2.96 m;Erdarbeiten: Aushub bis 1.92 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 46, Segment 4. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;64.73;Erdarbeiten
02.10.0393;Erdarbeiten Aushub bis 2.57 m;Erdarbeiten: Aushub bis 2.79 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 19, Segment 252. Ausführung nach DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;39.7;Erdarbeiten
10.03.0401;Erdarbeiten Aushub bis 1.83 m;Erdarbeiten: Aushub bis 2.45 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 4, Segment 37. Ausführung nach DIN 18300, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;53.25;Erdarbeiten
06.11.0409;Erdarbeiten Aushub bis 1.2 m;Erdarbeiten: Aushub bis 1.93 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 13, Segment 12. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 1610. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;63.11;Erdarbeiten
02.09.0417;Erdarbeiten Aushub bis 2.3 m;Erdarbeiten: Aushub bis 1.79 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 32, Segment 465. Ausführung nach DIN 1998, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;31.95;Erdarbeiten
10.06.0425;Erdarbeiten Aushub bis 2.9 m;Erdarbeiten: Aushub bis 2.21 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 5, Segment 317. Ausführung nach DIN 1998, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;57.78;Erdarbeiten
06.09.0433;Erdarbeiten Aushub bis 2.04 m;Erdarbeiten: Aushub bis 2.64 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 39, Segment 278. Ausführung nach DIN 1045‑2, DIN 1998. Abrechnung nach m³. Nachweis: As‑Built.;m³;15.57;Erdarbeiten
02.05.0441;Erdarbeiten Aushub bis 2.24 m;Erdarbeiten: Aushub bis 1.93 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 18, Segment 320. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;64.49;Erdarbeiten
10.09.0449;Erdarbeiten Aushub bis 0.94 m;Erdarbeiten: Aushub bis 2.97 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 49, Segment 240. Ausführung nach DIN 18300, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;14.21;Erdarbeiten
06.11.0457;Erdarbeiten Aushub bis 2.99 m;Erdarbeiten: Aushub bis 1.21 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 38, Segment 268. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;46.6;Erdarbeiten
02.06.0465;Erdarbeiten Aushub bis 2.92 m;Erdarbeiten: Aushub bis 1.09 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 36, Segment 335. Ausführung nach DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;53.72;Erdarbeiten
10.03.0473;Erdarbeiten Aushub bis 0.82 m;Erdarbeiten: Aushub bis 1.35 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 36, Segment 304. Ausführung nach DAfStb-Richtlinie, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;52.17;Erdarbeiten
06.08.0481;Erdarbeiten Aushub bis 2.01 m;Erdarbeiten: Aushub bis 1.95 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 23, Segment 375. Ausführung nach DAfStb-Richtlinie, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;24.95;Erdarbeiten
02.01.0489;Erdarbeiten Aushub bis 1.32 m;Erdarbeiten: Aushub bis 1.17 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 30, Segment 83. Ausführung nach DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;44.26;Erdarbeiten
10.12.0497;Erdarbeiten Aushub bis 1.9 m;Erdarbeiten: Aushub bis 2.18 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 10, Segment 33. Ausführung nach DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;31.79;Erdarbeiten
06.01.0505;Erdarbeiten Aushub bis 2.75 m;Erdarbeiten: Aushub bis 0.95 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 23, Segment 379. Ausführung nach DIN 18300, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;59.98;Erdarbeiten
02.08.0513;Erdarbeiten Aushub bis 1.65 m;Erdarbeiten: Aushub bis 2.06 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 48, Segment 242. Ausführung nach DIN 18300, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;32.64;Erdarbeiten
10.01.0521;Erdarbeiten Aushub bis 2.25 m;Erdarbeiten: Aushub bis 0.9 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 45, Segment 380. Ausführung nach DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;21.25;Erdarbeiten
06.04.0529;Erdarbeiten Aushub bis 1.16 m;Erdarbeiten: Aushub bis 1.05 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 2, Segment 368. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;51.02;Erdarbeiten
02.01.0537;Erdarbeiten Aushub bis 2.11 m;Erdarbeiten: Aushub bis 1.43 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 20, Segment 460. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;12.84;Erdarbeiten
10.07.0545;Erdarbeiten Aushub bis 0.86 m;Erdarbeiten: Aushub bis 1.98 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 38, Segment 329. Ausführung nach DAfStb-Richtlinie, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;20.58;Erdarbeiten
06.07.0553;Erdarbeiten Aushub bis 1.45 m;Erdarbeiten: Aushub bis 2.75 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 24, Segment 239. Ausführung nach DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;40.68;Erdarbeiten
02.12.0561;Erdarbeiten Aushub bis 0.83 m;Erdarbeiten: Aushub bis 2.53 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 47, Segment 273. Ausführung nach DIN 1045‑2, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;18.1;Erdarbeiten
10.11.0569;Erdarbeiten Aushub bis 2.43 m;Erdarbeiten: Aushub bis 2.86 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 33, Segment 131. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;60.72;Erdarbeiten
06.07.0577;Erdarbeiten Aushub bis 2.43 m;Erdarbeiten: Aushub bis 1.13 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 30, Segment 470. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;19.04;Erdarbeiten
02.12.0585;Erdarbeiten Aushub bis 1.39 m;Erdarbeiten: Aushub bis 2.39 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 6, Segment 321. Ausführung nach DIN 1998, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;34.92;Erdarbeiten
10.06.0593;Erdarbeiten Aushub bis 1.12 m;Erdarbeiten: Aushub bis 1.81 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 3, Segment 108. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;15.51;Erdarbeiten
06.01.0601;Erdarbeiten Aushub bis 2.34 m;Erdarbeiten: Aushub bis 1.34 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 10, Segment 128. Ausführung nach DIN EN 1610, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;30.02;Erdarbeiten
02.05.0609;Erdarbeiten Aushub bis 2.04 m;Erdarbeiten: Aushub bis 1.51 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 22, Segment 261. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;41.19;Erdarbeiten
